Product type,SKU,Production Date,Shipping Date,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Shortage Risk,Actual Shipping Time,Delay
haircare,SKU5728,2023-05-08,2023-05-29,93.70893684389937,0.8375510237600351,74,4367.826231395754,Non-binary,83,16,20,9,Carrier C,4.8722627504022284,Supplier 1,Bangalore,227,22,92.39323897771476,Fail,1.773110352993203,Air,Route A,979.7293790273212,False,21,5
cosmetics,SKU5729,2023-10-30,2023-10-26,11.711123008970697,0.964277873261064,47,3340.6343332054976,Female,41,1,39,4,Carrier B,7.54079859294725,Supplier 3,Delhi,641,29,8.771711614492874,Pending,4.717297642579847,Road,Route A,620.8206167777932,True,-4,-5
skincare,SKU5730,2024-06-08,2024-06-14,97.93217016540316,0.8866007790018503,31,8070.243541323435,Female,84,10,52,9,Carrier B,9.872528919529412,Supplier 2,Mumbai,904,25,9.408026780402109,Pending,1.5451825505986794,Sea,Route C,755.5845858717987,False,6,-4
skincare,SKU5731,2025-01-06,2025-01-08,16.91692038676866,0.9688779076781732,25,7870.175542674956,Non-binary,91,8,70,9,Carrier A,9.02801024929498,Supplier 5,Bangalore,908,19,42.20883935771233,Fail,2.1026449907734173,Rail,Route A,462.7293456167555,False,2,-6
skincare,SKU5732,2024-10-10,2024-10-27,3.7266315497809055,0.931772159944254,81,4615.549039976267,Male,27,15,7,4,Carrier C,6.662222647019057,Supplier 2,Chennai,130,5,40.613794954598745,Pending,1.2629832179077929,Road,Route A,945.6221273745184,True,17,2
cosmetics,SKU5733,2024-11-22,2024-12-03,53.92540535650266,0.9535115535514814,58,3023.737480473392,Unknown,84,14,76,2,Carrier B,5.565943546723901,Supplier 1,Bangalore,735,13,24.212208732632067,Pending,4.128349944190073,Sea,Route C,840.3805251418964,False,11,-3
cosmetics,SKU5734,2024-08-25,2024-09-19,37.75935937463213,0.8702802890394437,82,8554.495915940553,Unknown,83,29,71,4,Carrier C,4.353663782049974,Supplier 1,Mumbai,270,15,10.636561161384046,Pending,4.518754127513226,Air,Route A,719.4969160730568,False,25,-4
haircare,SKU5735,2023-07-13,2023-07-26,67.7845614789267,0.8647038158923158,69,3819.727340829837,Male,81,14,87,8,Carrier A,4.203157624453667,Supplier 1,Kolkata,860,17,54.04896646804775,Pending,1.5263908888577775,Sea,Route A,335.9697673045198,False,13,-1
skincare,SKU5736,2024-10-24,2024-11-16,76.07336425838784,0.9318702245334796,87,4258.982788496061,Male,49,25,33,1,Carrier B,3.036447473658227,Supplier 2,Bangalore,744,2,61.571173756853206,Pending,1.3354725591140575,Air,Route B,363.4182480059832,True,23,-2
cosmetics,SKU5737,2024-09-05,2024-09-04,19.22633993275161,1.0,90,3127.6706059666176,Female,53,4,39,2,Carrier C,8.606332621980249,Supplier 3,Kolkata,125,20,70.73530858075847,Pending,3.0754076209570225,Air,Route B,829.4577425636035,True,-1,-5
haircare,SKU5738,2024-02-07,2024-02-21,22.57197193962571,0.8152702887483654,43,9172.180158597665,Male,44,18,2,2,Carrier A,1.8128125936425028,Supplier 1,Chennai,139,3,3.977142343057261,Fail,3.78619900593446,Rail,Route B,701.2146414562192,False,14,-4
skincare,SKU5739,2023-03-28,2023-04-23,71.71863139150148,0.9512654830515248,35,1916.4092285604088,Non-binary,73,27,43,7,Carrier A,3.9879064200156575,Supplier 5,Chennai,979,24,77.47928270489912,Pass,1.5177836036914825,Road,Route B,733.6958971614088,False,26,-1
haircare,SKU5740,2024-12-03,2024-12-27,69.10175134647979,0.965568088497243,85,1598.0072161916282,Unknown,99,27,44,4,Carrier C,7.929952445250941,Supplier 1,Bangalore,143,19,84.76279723276022,Pass,2.6414498910018547,Road,Route A,887.3739227481608,False,24,-3
haircare,SKU5741,2023-06-21,2023-07-21,51.482137556598886,0.8297245507896325,36,7510.619666612131,Non-binary,17,26,14,3,Carrier B,1.8745286236750192,Supplier 2,Bangalore,650,8,71.53044127276847,Fail,4.323165031864844,Rail,Route A,307.24191883411663,True,30,4
cosmetics,SKU5742,2024-08-13,2024-09-06,79.11846392825703,0.8039609018188352,36,4357.024321283567,Non-binary,44,21,75,8,Carrier A,8.317210944407634,Supplier 2,Mumbai,165,2,71.56442935197377,Fail,2.34526976263681,Sea,Route B,671.5548000528561,False,24,3
haircare,SKU5743,2024-05-14,2024-06-11,42.08797873427072,0.8337332068613851,80,4918.000920895869,Unknown,83,24,24,6,Carrier A,3.894688344128225,Supplier 2,Delhi,560,6,40.771223932409335,Pass,4.520208929122549,Air,Route B,572.3353009516051,False,28,4
cosmetics,SKU5744,2024-03-17,2024-04-02,63.514117829916,0.8263485914657455,49,5290.000633956393,Female,28,18,41,4,Carrier C,9.29486388705735,Supplier 5,Chennai,831,15,18.45532970974784,Pending,4.740052313226549,Air,Route B,632.7239879701037,True,16,-2
cosmetics,SKU5745,2024-09-04,2024-09-22,54.68266262985811,0.9422242118550148,78,1956.2141436426584,Unknown,80,14,93,2,Carrier A,3.4302592713106885,Supplier 2,Mumbai,447,20,64.5187400832442,Fail,1.9693635600121089,Sea,Route C,453.16074778956175,False,18,4
skincare,SKU5746,2024-08-06,2024-08-25,92.34097735580228,0.811814460281053,45,2007.850926409092,Non-binary,23,16,73,4,Carrier C,3.590697018246505,Supplier 3,Mumbai,227,6,69.97925049401577,Fail,4.539088607224819,Rail,Route C,465.5028366638048,True,19,3
skincare,SKU5747,2023-06-03,2023-06-25,66.3364406598621,0.7675170529832338,26,8569.77063128124,Male,58,17,43,4,Carrier C,6.842412595450152,Supplier 5,Mumbai,232,27,60.35022056855558,Fail,2.4872715901038465,Air,Route B,475.5094454344104,False,22,5
cosmetics,SKU5748,2024-11-29,2024-12-10,22.029120050650288,0.8866801529553424,80,2690.303831330098,Non-binary,31,7,17,1,Carrier A,2.2292030272504206,Supplier 5,Delhi,705,15,57.47535809307882,Pass,4.501429038843393,Road,Route C,495.0099489904719,True,11,4
cosmetics,SKU5749,2024-10-03,2024-10-23,83.51621967106745,0.949011430125251,64,7094.431634661595,Non-binary,85,15,37,8,Carrier B,8.348941861659664,Supplier 1,Bangalore,705,14,94.01816194097351,Fail,0.7454408155780129,Road,Route C,153.2223918926337,False,20,5
haircare,SKU5750,2024-09-24,2024-10-04,51.51847270183337,0.9831068350502004,47,3256.3175703542443,Male,22,14,87,5,Carrier A,5.3255527119824695,Supplier 2,Bangalore,530,13,30.87735039021412,Pending,3.0660733696087403,Road,Route C,484.5254202920992,True,10,-4
haircare,SKU5751,2023-05-20,2023-06-04,14.944953362950091,0.7765166322131057,59,1118.390705664095,Unknown,43,12,11,7,Carrier C,7.781207768133206,Supplier 3,Mumbai,329,12,91.14920676567829,Pass,0.2494725855445256,Sea,Route A,691.440638336959,True,15,3
skincare,SKU5752,2024-12-29,2025-01-13,88.88223540134655,0.8696397033128666,76,3289.074677784218,Female,15,14,20,8,Carrier A,9.267631438595163,Supplier 5,Mumbai,356,29,49.96954647572194,Pass,1.1577685341722683,Air,Route A,300.3548267767607,True,15,1
skincare,SKU5753,2025-01-11,2025-01-19,52.616514433915,0.9268736501723386,63,4564.04482305798,Non-binary,36,9,57,3,Carrier B,7.583797798530682,Supplier 4,Delhi,685,4,67.88957097819112,Pending,2.810739411900048,Road,Route C,612.2259828835331,True,8,-1
haircare,SKU5754,2023-10-10,2023-11-04,35.900166359378986,0.905854045155852,46,6190.047217940743,Male,49,25,25,7,Carrier C,7.213855115517206,Supplier 2,Bangalore,839,2,63.07388252199984,Fail,3.963163300745921,Air,Route C,862.9577731954499,False,25,0
skincare,SKU5755,2025-02-09,2025-02-13,23.18970885615085,0.8946853869985618,51,8722.573540076854,Non-binary,69,10,64,8,Carrier A,9.26297627511773,Supplier 1,Bangalore,624,27,62.736762014210974,Fail,3.131445270386217,Rail,Route B,554.0245126285345,False,4,-6
cosmetics,SKU5756,2024-07-05,2024-07-19,30.579609780411445,0.988016088132584,71,2533.137273777273,Non-binary,38,17,83,7,Carrier A,5.970490198526555,Supplier 3,Kolkata,630,11,16.430875244510347,Fail,2.7751328853671127,Sea,Route A,511.0684705455973,True,14,-3
haircare,SKU5757,2023-03-13,2023-03-24,80.03139136961126,0.853765553129287,51,2934.21352743592,Female,77,13,49,8,Carrier B,9.677318345971551,Supplier 1,Delhi,492,5,97.95123300700808,Fail,2.8886464231339617,Sea,Route A,964.2094563035108,False,11,-2
haircare,SKU5758,2023-12-22,2024-01-12,83.29637203734316,0.9164820696397512,89,4406.004640010878,Unknown,59,19,26,4,Carrier B,4.849310556414128,Supplier 4,Chennai,854,5,77.79248500336871,Fail,0.9996890089941272,Sea,Route B,350.3606933800376,True,21,2
haircare,SKU5759,2023-11-27,2023-12-27,50.465132249054406,0.9534978552480984,21,7840.052846206213,Male,24,28,18,8,Carrier C,1.5376151125622854,Supplier 5,Bangalore,358,14,18.35168976833206,Pending,0.4993723843295172,Road,Route B,679.0801227806571,False,30,2
haircare,SKU5760,2024-06-13,2024-07-14,16.113855384507705,0.9033500630257084,21,2411.368400154839,Female,72,29,15,7,Carrier C,8.600904557184773,Supplier 3,Bangalore,214,27,82.94042158581156,Pending,3.5352129928854787,Road,Route C,664.0081786513481,False,31,2
haircare,SKU5761,2024-01-14,2024-01-21,47.43608479978071,0.8677079296464022,25,3924.998659381957,Non-binary,98,4,6,6,Carrier C,3.220586091290696,Supplier 5,Delhi,870,17,2.36307026473532,Pending,1.2439200133834458,Sea,Route B,330.0220782305279,False,7,3
haircare,SKU5762,2024-01-17,2024-02-05,4.614433814728666,0.8677123503536398,34,1933.540731056867,Non-binary,20,15,63,8,Carrier B,9.424458325803505,Supplier 5,Mumbai,832,10,52.917117183188495,Fail,4.84394561885259,Air,Route A,124.58716357972966,True,19,4
haircare,SKU5763,2024-09-03,2024-09-05,36.113084979882586,0.99841694041857,68,2337.6864646619783,Male,84,2,49,3,Carrier A,3.314001459586577,Supplier 5,Bangalore,975,9,13.704952227216834,Fail,1.329040000799703,Road,Route C,573.047017442062,False,2,0
haircare,SKU5764,2024-08-06,2024-08-20,72.81084755781171,0.9019637495267572,83,2777.8739178623337,Female,16,11,95,5,Carrier A,6.412153493893179,Supplier 3,Kolkata,218,10,26.927241491002743,Pending,1.4328167278102928,Air,Route C,641.4354033889919,True,14,3
skincare,SKU5765,2023-11-01,2023-11-08,6.204489145456205,0.9773420680166738,64,8293.331646670425,Unknown,86,4,84,7,Carrier B,8.728018158259374,Supplier 2,Mumbai,903,12,21.643863597290668,Fail,3.055036477920241,Sea,Route A,767.72548256235,False,7,3
haircare,SKU5766,2023-07-01,2023-07-26,46.76677835035346,1.0,75,2982.1689604254243,Male,76,22,39,9,Carrier B,2.631865926831625,Supplier 5,Kolkata,653,16,54.31150501445008,Pending,0.8326540205550147,Rail,Route A,958.8011247837752,False,25,3
haircare,SKU5767,2024-12-03,2024-12-16,96.7802988593978,0.8404372545692995,58,1118.0105095940935,Female,69,13,32,7,Carrier C,8.502752947457534,Supplier 5,Kolkata,322,2,86.01287679690363,Pass,2.416833883866601,Road,Route A,895.2017123871013,False,13,0
skincare,SKU5768,2024-03-15,2024-04-09,87.6961540114057,0.906216303459218,33,9257.74231758292,Unknown,16,24,64,2,Carrier B,4.539474205066265,Supplier 3,Delhi,923,9,51.10327148694768,Pending,4.497675013985979,Sea,Route C,154.58138677525525,True,25,1
skincare,SKU5769,2024-03-18,2024-04-02,36.24617525292589,0.9710331940420568,67,5518.906140189325,Female,85,18,66,3,Carrier C,5.3943380097256295,Supplier 5,Chennai,549,22,9.45660984314032,Pending,3.748124350277524,Rail,Route B,965.779123920897,False,15,-3
cosmetics,SKU5770,2023-03-26,2023-03-27,72.94157003839065,0.8537917420275911,61,9159.865623061796,Male,32,1,94,6,Carrier A,4.015613225442456,Supplier 3,Delhi,777,10,80.85125419895292,Fail,0.3896165335393139,Road,Route C,550.4545735716176,True,1,0
haircare,SKU5771,2023-10-30,2023-11-17,18.060728159536083,0.881931319389947,46,4292.130602894626,Male,74,20,62,7,Carrier A,3.141160496350342,Supplier 1,Delhi,785,10,92.80113912840372,Pass,1.1064333932028505,Sea,Route C,646.2807157959257,False,18,-2
skincare,SKU5772,2023-06-22,2023-07-07,63.04773027016307,0.9496227714994012,36,4955.82875087209,Non-binary,73,18,8,8,Carrier C,2.279063448119089,Supplier 3,Kolkata,863,7,61.977058507023806,Fail,0.5778269777627496,Road,Route C,638.4188616486744,False,15,-3
haircare,SKU5773,2023-03-09,2023-03-18,96.69962686264226,0.8836506739243609,53,2782.3398678142066,Female,39,10,61,4,Carrier A,5.015407631469949,Supplier 3,Delhi,480,11,84.81031426181598,Pass,0.1451794709957543,Rail,Route C,120.06472073924029,True,9,-1
cosmetics,SKU5774,2023-03-14,2023-03-20,29.613260427495696,0.8732222486075812,33,2740.557833496571,Female,18,10,63,1,Carrier A,5.979169330571639,Supplier 4,Delhi,899,28,11.443031016623662,Pending,4.920324341611691,Rail,Route B,843.099250574875,True,6,-4
skincare,SKU5775,2024-03-03,2024-03-07,14.94735702354832,0.9089837311724042,58,9521.427888139237,Male,68,9,76,5,Carrier C,9.467214351256375,Supplier 5,Chennai,583,26,47.28287530129423,Pending,1.7548456743240517,Air,Route C,171.1016536100802,False,4,-5
cosmetics,SKU5776,2023-08-13,2023-08-08,25.87943429187368,0.888972535390834,90,4795.350030076846,Non-binary,64,1,55,2,Carrier A,9.230638576978372,Supplier 3,Delhi,848,11,70.78434295935801,Fail,3.997266828906501,Air,Route A,188.57664766496063,True,-5,-6
cosmetics,SKU5777,2024-07-15,2024-08-03,21.337441127906903,0.9796757488462504,96,2990.406475537576,Unknown,36,24,52,6,Carrier C,4.523173796257067,Supplier 4,Delhi,304,14,9.78117984923426,Fail,3.9287752970962098,Sea,Route B,261.327255981356,True,19,-5
haircare,SKU5778,2023-10-25,2023-11-23,33.43077307716852,0.9500557721829554,98,5814.029353242813,Unknown,84,24,43,3,Carrier A,3.360413213145275,Supplier 3,Kolkata,492,15,78.4097189456725,Fail,1.5179949917322322,Sea,Route B,487.4477834355679,True,29,5
skincare,SKU5779,2024-12-19,2025-01-14,18.951110329540096,0.9208928206449964,29,9782.408245288676,Non-binary,46,25,4,3,Carrier B,1.5064070931075966,Supplier 4,Chennai,387,19,98.24964651637228,Pending,4.844911601020336,Rail,Route B,352.8850717805743,False,26,1
haircare,SKU5780,2024-04-03,2024-04-21,39.95695248825916,0.9550239303445311,28,1103.1959607690608,Non-binary,65,24,71,1,Carrier C,7.334674230645481,Supplier 4,Bangalore,903,21,64.87210916751593,Pass,1.342854232148054,Rail,Route C,348.8871925919141,False,18,-6
skincare,SKU5781,2024-02-24,2024-03-19,44.61586198253932,0.8358050271358994,47,5199.228275167226,Non-binary,80,25,90,3,Carrier B,4.01006385362998,Supplier 5,Mumbai,492,24,32.672144718575574,Pending,3.009950099400783,Rail,Route A,497.3837477460293,False,24,-1
cosmetics,SKU5782,2023-04-19,2023-05-13,78.7338844380587,0.9427908600685164,24,2383.3681385706395,Unknown,49,29,23,1,Carrier C,1.5981292856905285,Supplier 2,Delhi,207,23,42.1201258506943,Pending,0.9645328065474372,Sea,Route B,939.5641909602756,False,24,-5
skincare,SKU5783,2024-06-01,2024-06-27,94.85088473674948,0.8734409796002452,63,1902.2473356793853,Unknown,18,23,35,2,Carrier C,5.026302471527059,Supplier 2,Delhi,297,2,85.6201199646273,Pass,3.909297607770063,Road,Route C,123.74327594737294,True,26,3
skincare,SKU5784,2024-10-21,2024-11-16,89.92118004387667,0.8995210534330736,84,6864.672320147383,Female,28,23,40,1,Carrier A,9.342413957969937,Supplier 1,Bangalore,294,6,94.3679073266216,Fail,2.473777625040335,Rail,Route A,793.3257768718868,True,26,3
haircare,SKU5785,2024-08-26,2024-09-04,29.96785833103997,0.868551696559667,42,4727.081534438317,Male,91,10,79,8,Carrier A,9.920747993303475,Supplier 5,Delhi,161,2,28.851059612838903,Fail,2.856845198734367,Rail,Route B,722.6763222849926,False,9,-1
cosmetics,SKU5786,2024-03-12,2024-03-28,94.5305835541552,0.8611568294366662,64,8308.987151660689,Non-binary,71,12,19,5,Carrier C,5.73710094744925,Supplier 1,Delhi,396,2,36.325824497612494,Pending,0.5431238431522925,Rail,Route A,921.0288987523902,False,16,4
cosmetics,SKU5787,2023-07-11,2023-08-03,52.18582336328967,0.878586706909356,21,4552.14849607892,Female,11,28,38,9,Carrier C,8.745004781511097,Supplier 2,Chennai,465,19,12.193326192679166,Pending,3.7266641764299338,Sea,Route B,889.8160772371334,True,23,-5
skincare,SKU5788,2023-05-02,2023-05-29,52.23931364447237,0.9605548714688292,28,9405.25427137121,Male,61,25,75,6,Carrier C,1.874280421513444,Supplier 5,Bangalore,444,29,27.592487196962804,Pass,4.350260404217074,Road,Route B,473.2593816758781,False,27,2
skincare,SKU5789,2023-10-26,2023-10-24,46.51422396344081,0.9588659541529224,98,8268.658595685076,Male,84,2,87,7,Carrier A,2.5407849883191527,Supplier 3,Bangalore,513,4,57.93569984151366,Fail,0.2846850867555608,Air,Route C,825.0734559900525,True,-2,-4
haircare,SKU5790,2024-09-14,2024-09-22,95.35654873167192,0.9070124175097668,23,9750.54461860834,Non-binary,95,10,15,9,Carrier C,9.77679275402962,Supplier 3,Mumbai,617,22,31.859771362856087,Fail,1.9948406516431816,Air,Route C,967.2984499087066,False,8,-2
skincare,SKU5791,2023-06-04,2023-06-20,92.67744218590128,0.8520935027409839,64,7801.03713948515,Unknown,97,17,57,8,Carrier B,9.17747083233838,Supplier 3,Bangalore,566,11,39.69416368883333,Pending,3.390805537072741,Air,Route A,512.745528487667,False,16,-1
skincare,SKU5792,2024-04-04,2024-04-22,5.581547625634884,0.9640972099143282,51,6486.68873241392,Male,16,20,9,3,Carrier A,9.893389554765363,Supplier 1,Delhi,150,17,64.30740840071495,Fail,1.840515438416097,Sea,Route C,153.83869421040717,True,18,-2
skincare,SKU5793,2024-08-15,2024-08-21,64.63670582158528,0.8221065637810212,70,2264.280504703378,Male,83,6,39,5,Carrier C,9.106945384887249,Supplier 3,Bangalore,479,17,15.163745236989024,Pass,0.3302813784601902,Rail,Route C,310.49900252931,False,6,0
cosmetics,SKU5794,2024-07-05,2024-08-01,26.04544134574093,0.9642691407877872,89,7590.529987505447,Unknown,88,25,45,6,Carrier B,9.51072180070958,Supplier 5,Bangalore,915,6,56.11806541737706,Pending,3.853966587458733,Sea,Route A,267.5626527050241,True,27,2
haircare,SKU5795,2024-04-27,2024-04-29,82.16513798465358,0.9183615062598274,73,6519.212571911335,Male,67,4,76,6,Carrier C,3.190479784525204,Supplier 2,Mumbai,270,13,89.05865102765182,Pending,4.677561473608565,Rail,Route B,900.9314113729528,True,2,-2
skincare,SKU5796,2024-06-17,2024-06-24,71.12581281622143,0.9109656454305844,34,8210.901808379582,Male,90,2,13,4,Carrier A,7.680887697785546,Supplier 1,Bangalore,249,5,23.166517388487247,Pending,3.3081433033739325,Sea,Route A,122.125087225518,False,7,5
skincare,SKU5797,2024-05-15,2024-05-31,75.62868647559613,0.8205448787505428,93,1704.7402916459964,Unknown,87,16,2,4,Carrier C,3.0461957664406736,Supplier 5,Chennai,244,4,99.031781413038,Pass,3.4053026065767686,Air,Route A,736.4546931723534,True,16,0
haircare,SKU5798,2024-05-21,2024-05-27,18.976296962809734,0.907646480900476,80,3442.4429953510867,Unknown,66,2,11,1,Carrier C,9.0518815029518,Supplier 1,Kolkata,696,12,14.823335210595976,Pending,3.809660108919012,Rail,Route C,884.9089832456275,True,6,4
cosmetics,SKU5799,2024-10-05,2024-10-19,83.71310244868951,0.965454745785819,52,1787.1660247925329,Female,49,12,92,7,Carrier C,7.925017786557474,Supplier 3,Kolkata,245,21,96.5062622361488,Pending,1.8747836718985555,Sea,Route A,604.1546078513871,True,14,2
cosmetics,SKU5800,2024-04-28,2024-05-14,74.57481720984255,0.9761226953913616,66,1383.6685742846005,Non-binary,93,16,68,4,Carrier B,9.078674491375589,Supplier 1,Mumbai,835,6,80.24307055172073,Fail,0.3331966699087759,Air,Route B,942.6586614702484,False,16,0
haircare,SKU5801,2024-01-01,2024-01-03,61.19486197809852,0.836318700309159,70,2297.3039794420447,Female,53,2,74,9,Carrier C,7.970654517090552,Supplier 1,Mumbai,756,16,29.91173757643935,Pass,2.92149723410122,Rail,Route C,714.8859131250985,True,2,0
skincare,SKU5802,2023-06-13,2023-06-22,11.182891352065257,0.8521301097199139,72,4862.077007252314,Non-binary,17,7,25,1,Carrier C,6.3672190986324,Supplier 2,Bangalore,526,29,51.83752042868353,Pass,3.327183835846241,Rail,Route B,480.7856390356198,True,9,2
haircare,SKU5803,2023-11-23,2023-12-07,67.76101132774788,0.9095964156120246,96,1921.868000158977,Unknown,82,18,60,8,Carrier C,5.06261672312116,Supplier 4,Chennai,867,24,55.17517763641552,Pass,2.7777212851215767,Sea,Route A,404.1276143663905,True,14,-4
cosmetics,SKU5804,2024-08-30,2024-09-10,46.17089331561806,0.9980250702422891,81,4094.736644309752,Male,60,13,6,7,Carrier B,1.857028914914978,Supplier 4,Mumbai,793,22,63.72382156264126,Fail,2.0742906798962384,Road,Route B,145.93761641243117,True,11,-2
skincare,SKU5805,2024-09-04,2024-09-13,12.079454087587134,0.8645343349220163,42,7426.158866531317,Unknown,97,10,75,6,Carrier C,4.0595708882410175,Supplier 4,Mumbai,211,26,37.82613755333212,Fail,0.0907535678146958,Road,Route B,666.7895820908792,False,9,-1
